fips,year,count_alldrug,population
29023,2018,55,42641
29023,2019,74,42574
29023,2020,116,42059
29023,2021,88,42150
29023,2022,57,42179
29025,2018,0,9073
29025,2019,0,9039
29025,2020,0,8824
29025,2021,0,8896
29025,2022,0,8933
29027,2018,52,44987
29027,2019,37,44762
29027,2020,46,44337
29027,2021,35,44667
29027,2022,39,44762
29029,2018,30,45956
29029,2019,52,46211
29029,2020,41,42802
29029,2021,42,43527
29029,2022,48,43768
29031,2018,50,78810
29031,2019,61,78971
29031,2020,83,81811
29031,2021,96,82147
29031,2022,92,82899
29033,2018,0,8724
29033,2019,0,8698
29033,2020,13,8468
29033,2021,0,8403
29033,2022,0,8423
29035,2018,0,6068
29035,2019,0,5981
29035,2020,0,5202
29035,2021,0,5339
29035,2022,0,5268
29037,2018,64,104753
29037,2019,81,105731
29037,2020,62,108145
29037,2021,90,109751
29037,2022,105,110394
29039,2018,0,14126
29039,2019,16,14301
29039,2020,12,14210
29039,2021,20,14518
29039,2022,14,14601
29041,2018,0,7449
29041,2019,0,7463
29041,2020,0,7384
29041,2021,0,7361
29041,2022,0,7386
29043,2018,36,87248
29043,2019,61,88913
29043,2020,54,89284
29043,2021,51,91541
29043,2022,66,93114
29045,2018,0,6827
29045,2019,0,6804
29045,2020,0,6661
29045,2021,0,6738
29045,2022,0,6723
29047,2018,141,246798
29047,2019,161,250522
29047,2020,156,254112
29047,2021,218,255860
29047,2022,225,257033
29049,2018,10,20435
29049,2019,11,20434
29049,2020,14,21210
29049,2021,10,21258
29049,2022,14,21328
29051,2018,62,76734
29051,2019,75,76774
29051,2020,106,76614
29051,2021,123,76631
29051,2022,93,76969
29053,2018,14,17604
29053,2019,15,17563
29053,2020,0,16648
29053,2021,0,16672
29053,2022,18,16772
29055,2018,35,23948
29055,2019,44,23856
29055,2020,61,23037
29055,2021,42,22818
29055,2022,29,22659
29057,2018,0,7560
29057,2019,0,7547
29057,2020,0,7587
29057,2021,0,7600
29057,2022,0,7660
29059,2018,10,16828
29059,2019,12,16984
29059,2020,13,17130
29059,2021,18,17371
29059,2022,0,17626
29061,2018,0,8330
29061,2019,0,8273
29061,2020,0,8425
29061,2021,0,8385
29061,2022,0,8435
29063,2018,0,12534
29063,2019,10,10802
29063,2020,0,11610
29063,2021,0,11708
29063,2022,0,11336
29065,2018,12,15592
29065,2019,20,15548
29065,2020,19,14389
29065,2021,25,14428
29065,2022,31,14467
29067,2018,0,13416
29067,2019,0,13248
29067,2020,0,11604
29067,2021,0,11754
29067,2022,0,11975
29069,2018,20,29464
29069,2019,15,29173
29069,2020,16,28217
29069,2021,16,27751
29069,2022,21,27406
29071,2018,234,103716
29071,2019,253,103860
29071,2020,280,104853
29071,2021,215,105328
29071,2022,163,105879
29073,2018,12,14680
29073,2019,22,14671
29073,2020,18,14760
29073,2021,20,14791
29073,2022,0,14768
29075,2018,0,6579
29075,2019,0,6564
29075,2020,0,6134
29075,2021,0,6169
29075,2022,0,6253
29077,2018,291,291430
29077,2019,388,293499
29077,2020,417,299312
29077,2021,376,301118
29077,2022,459,303293
29079,2018,0,9949
29079,2019,0,9780
29079,2020,14,9761
29079,2021,11,9761
29079,2022,0,9838
29081,2018,11,8362
29081,2019,13,8346
29081,2020,0,8156
29081,2021,14,8170
29081,2022,0,8199
29083,2018,16,21885
29083,2019,22,21971
29083,2020,25,21974
29083,2021,24,22221
29083,2022,24,22438
29085,2018,0,9416
29085,2019,0,9496
29085,2020,0,8301
29085,2021,0,8594
29085,2022,0,8630
29087,2018,0,4382
29087,2019,0,4387
29087,2020,0,4184
29087,2021,0,4241
29087,2022,0,4262
29089,2018,0,10027
29089,2019,0,9982
29089,2020,0,10151
29089,2021,0,10128
29089,2022,0,10168
29091,2018,31,40103
29091,2019,39,40084
29091,2020,32,39793
29091,2021,37,39980
29091,2022,36,40631
29093,2018,15,10193
29093,2019,14,10152
29093,2020,20,9514
29093,2021,21,9421
29093,2022,14,9414
29095,2018,541,701809
29095,2019,577,704350
29095,2020,542,717572
29095,2021,803,717616
29095,2022,786,716531
29097,2018,77,120349
29097,2019,100,121228
29097,2020,129,122878
29097,2021,141,123325
29097,2022,128,124075
29099,2018,437,224656
29099,2019,402,225402
29099,2020,377,226927
29099,2021,335,227934
29099,2022,272,229336
29101,2018,37,53718
29101,2019,49,54187
29101,2020,51,54018
29101,2021,60,54170
29101,2022,33,54368
29103,2018,0,3943
29103,2019,0,3957
29103,2020,0,3739
29103,2021,0,3787
29103,2022,0,3776
29105,2018,41,35684
29105,2019,43,35869
29105,2020,61,36044
29105,2021,64,36135
29105,2022,61,36313
29107,2018,28,32567
29107,2019,39,32774
29107,2020,41,33062
29107,2021,39,32832
29107,2022,35,32961
29109,2018,38,38271
29109,2019,46,38288
29109,2020,31,37977
29109,2021,31,38268
29109,2022,32,38683
29111,2018,0,9844
29111,2019,0,9787
29111,2020,0,10039
29111,2021,0,9986
29111,2022,0,9891
29113,2018,94,57604
29113,2019,93,59040
29113,2020,124,59849
29113,2021,118,61654
29113,2022,70,63155
29115,2018,15,12002
29115,2019,12,11906
29115,2020,12,11852
29115,2021,0,11843
29115,2022,14,11820
29117,2018,0,15169
29117,2019,12,14982
29117,2020,14,13988
29117,2021,22,14223
29117,2022,0,14402
29119,2018,0,23031
29119,2019,10,22912
29119,2020,0,23286
29119,2021,0,23428
29119,2022,0,23588
29121,2018,10,15167
29121,2019,0,15111
29121,2020,0,15197
29121,2021,12,15167
29121,2022,0,15049
29123,2018,15,12205
29123,2019,17,12118
29123,2020,14,12626
29123,2021,24,12671
29123,2022,19,12753
29125,2018,0,8795
29125,2019,0,8751
29125,2020,0,8452
29125,2021,10,8422
29125,2022,12,8431
29127,2018,37,28564
29127,2019,27,28543
29127,2020,41,28480
29127,2021,33,28502
29127,2022,52,28438
29129,2018,0,3625
29129,2019,0,3619
29129,2020,0,3513
29129,2021,0,3469
29129,2022,0,3437
29131,2018,19,25269
29131,2019,15,25607
29131,2020,23,24770
29131,2021,17,24943
29131,2022,21,25403
29133,2018,11,13369
29133,2019,10,13208
29133,2020,17,12130
29133,2021,11,12129
29133,2022,13,11688
29135,2018,0,16118
29135,2019,0,15816
29135,2020,0,15213
29135,2021,0,15284
29135,2022,0,15220
29137,2018,0,8630
29137,2019,0,8627
29137,2020,0,8686
29137,2021,0,8720
29137,2022,0,8652
29139,2018,0,11458
29139,2019,19,11472
29139,2020,20,11287
29139,2021,19,11429
29139,2022,14,11470
29141,2018,0,20466
29141,2019,14,20720
29141,2020,20,20990
29141,2021,15,21417
29141,2022,17,21785
29143,2018,0,17234
29143,2019,0,17052
29143,2020,17,16331
29143,2021,13,16024
29143,2022,12,15695
29145,2018,24,58233
29145,2019,28,58329
29145,2020,39,58684
29145,2021,36,59437
29145,2022,33,60011
29147,2018,0,22244
29147,2019,11,22089
29147,2020,14,21000
29147,2021,14,20984
29147,2022,10,20670
29149,2018,0,10557
29149,2019,0,10517
29149,2020,0,8611
29149,2021,0,8639
29149,2022,0,8732
29151,2018,0,13640
29151,2019,10,13621
29151,2020,0,13265
29151,2021,0,13409
29151,2022,13,13399
29153,2018,0,9011
29153,2019,0,9155
29153,2020,0,8520
29153,2021,0,8774
29153,2022,0,8940
29155,2018,0,16281
29155,2019,0,15864
29155,2020,22,15585
29155,2021,22,15225
29155,2022,16,14841
29157,2018,12,19284
29157,2019,17,19164
29157,2020,26,18969
29157,2021,15,18956
29157,2022,24,18858
29159,2018,35,42449
29159,2019,49,42417
29159,2020,47,43001
29159,2021,40,43206
29159,2022,43,43353
29161,2018,61,44549
29161,2019,85,44593
29161,2020,113,44560
29161,2021,72,44949
29161,2022,90,45313
29163,2018,23,18495
29163,2019,24,17678
29163,2020,23,17408
29163,2021,34,17602
29163,2022,25,17664
29165,2018,54,102953
29165,2019,52,104726
29165,2020,66,107168
29165,2021,85,108720
29165,2022,93,110534
29167,2018,33,32244
29167,2019,46,32228
29167,2020,43,31612
29167,2021,37,32089
29167,2022,32,32693
29169,2018,54,51982
29169,2019,85,52634
29169,2020,100,54017
29169,2021,58,53850
29169,2022,51,53941
29171,2018,0,4748
29171,2019,0,4688
29171,2020,0,4690
29171,2021,0,4696
29171,2022,0,4666
29173,2018,0,10233
29173,2019,0,10292
29173,2020,0,10357
29173,2021,0,10378
29173,2022,0,10420
29175,2018,20,24697
29175,2019,16,24839
29175,2020,16,24454
29175,2021,36,24569
29175,2022,0,24622
29177,2018,16,22924
29177,2019,12,23024
29177,2020,25,23129
29177,2021,18,23061
29177,2022,10,23107
29179,2018,0,6267
29179,2019,0,6288
29179,2020,0,6077
29179,2021,0,6082
29179,2022,0,6006
29181,2018,18,13428
29181,2019,12,13343
29181,2020,13,10670
29181,2021,0,10619
29181,2022,12,10703
29183,2018,525,398656
29183,2019,537,401625
29183,2020,585,406385
29183,2021,529,410511
29183,2022,418,413803
29185,2018,0,9431
29185,2019,0,9450
29185,2020,0,9351
29185,2021,0,9404
29185,2022,0,9576
29186,2018,22,17890
29186,2019,20,17957
29186,2020,22,18474
29186,2021,24,18571
29186,2022,22,18644
29187,2018,126,66740
29187,2019,126,66942
29187,2020,148,66437
29187,2021,148,67057
29187,2022,147,66969
29189,2018,1463,995900
29189,2019,1577,995467
29189,2020,1691,1003056
29189,2021,1545,998227
29189,2022,1477,990414
29195,2018,0,22907
29195,2019,30,22827
29195,2020,12,23323
29195,2021,22,23241
29195,2022,23,23007
29197,2018,0,4577
29197,2019,0,4632
29197,2020,0,4010
29197,2021,0,4021
29197,2022,0,4002
29199,2018,0,4937
29199,2019,0,4936
29199,2020,0,4699
29199,2021,0,4679
29199,2022,0,4643
29201,2018,37,38596
29201,2019,48,38416
29201,2020,58,38020
29201,2021,61,37856
29201,2022,46,37840
29203,2018,0,8192
29203,2019,0,8177
29203,2020,0,7028
29203,2021,0,7085
29203,2022,0,7193
29205,2018,0,6004
29205,2019,0,5923
29205,2020,0,6088
29205,2021,0,5957
29205,2022,0,5982
29207,2018,28,29288
29207,2019,16,29096
29207,2020,26,28644
29207,2021,42,28482
29207,2022,27,28377
29209,2018,19,31729
29209,2019,30,32002
29209,2020,22,31206
29209,2021,26,31605
29209,2022,24,32136
29211,2018,0,6189
29211,2019,0,6061
29211,2020,0,5987
29211,2021,0,5916
29211,2022,0,5840
29213,2018,75,55817
29213,2019,73,56057
29213,2020,84,56057
29213,2021,92,56334
29213,2022,60,56821
29215,2018,19,25560
29215,2019,31,25383
29215,2020,32,24326
29215,2021,44,24893
29215,2022,44,25336
29217,2018,20,20544
29217,2019,18,20654
29217,2020,17,19669
29217,2021,14,19605
29217,2022,17,19651
29219,2018,57,34801
29219,2019,51,35716
29219,2020,65,35740
29219,2021,54,36529
29219,2022,62,37260
29221,2018,26,24900
29221,2019,46,24743
29221,2020,57,23416
29221,2021,93,23444
29221,2022,96,23441
29223,2018,0,13079
29223,2019,0,12904
29223,2020,16,10933
29223,2021,10,10907
29223,2022,0,10792
29225,2018,13,39205
29225,2019,19,39644
29225,2020,36,39002
29225,2021,27,39580
29225,2022,26,40335
29227,2018,0,2011
29227,2019,0,1989
29227,2020,0,1962
29227,2021,0,1969
29227,2022,0,1955
29229,2018,11,18230
29229,2019,13,18329
29229,2020,13,18211
29229,2021,25,18640
29229,2022,10,19156
29510,2018,869,303661
29510,2019,879,300887
29510,2020,964,300483
29510,2021,955,293562
29510,2022,980,286578
28001,2018,22,31248
28001,2019,22,30736
28001,2020,18,29419
28001,2021,16,28804
28001,2022,18,28408
28003,2018,52,36877
28003,2019,32,37043
28003,2020,30,34727
28003,2021,55,34429
28003,2022,56,34204
28005,2018,0,12322
28005,2019,0,12286
28005,2020,0,12699
28005,2021,0,12644
28005,2022,13,12619
28007,2018,29,18330
28007,2019,27,18173
28007,2020,31,17816
28007,2021,31,17706
28007,2022,40,17509
28009,2018,0,8234
28009,2019,10,8278
28009,2020,12,7661
28009,2021,11,7630
28009,2022,0,7550
28011,2018,34,31154
28011,2019,34,30714
28011,2020,35,30827
28011,2021,22,30180
28011,2022,36,29370
28013,2018,17,14420
28013,2019,0,14365
28013,2020,11,13222
28013,2021,0,12936
28013,2022,12,12781
28015,2018,0,9902
28015,2019,0,9928
28015,2020,0,9930
28015,2021,0,9817
28015,2022,11,9731
28017,2018,19,17013
28017,2019,17,17026
28017,2020,20,17078
28017,2021,11,16973
28017,2022,19,16812
28019,2018,0,8237
28019,2019,11,8192
28019,2020,0,8208
28019,2021,0,8113
28019,2022,0,8037
28021,2018,0,9096
28021,2019,0,8998
28021,2020,12,9099
28021,2021,0,8898
28021,2022,13,8805
28023,2018,10,15558
28023,2019,11,15506
28023,2020,12,15546
28023,2021,13,15457
28023,2022,18,15271
28025,2018,25,19387
28025,2019,20,19349
28025,2020,16,18621
28025,2021,22,18500
28025,2022,22,18380
28027,2018,23,22652
28027,2019,26,22095
28027,2020,14,21230
28027,2021,20,20732
28027,2022,16,20197
28029,2018,25,28459
28029,2019,32,28099
28029,2020,35,28268
28029,2021,41,27927
28029,2022,32,27719
28031,2018,32,18781
28031,2019,30,18562
28031,2020,24,18298
28031,2021,39,18250
28031,2022,26,18098
28033,2018,184,182406
28033,2019,215,185385
28033,2020,207,186107
28033,2021,227,189042
28033,2022,195,191723
28035,2018,91,74983
28035,2019,67,75035
28035,2020,81,78185
28035,2021,95,77883
28035,2022,81,78110
28037,2018,0,7746
28037,2019,0,7694
28037,2020,0,7665
28037,2021,12,7689
28037,2022,0,7642
28039,2018,39,24040
28039,2019,43,24435
28039,2020,49,24364
28039,2021,52,24793
28039,2022,60,25206
28041,2018,11,13975
28041,2019,10,13569
28041,2020,10,13530
28041,2021,16,13643
28041,2022,22,13552
28043,2018,17,21016
28043,2019,25,20732
28043,2020,20,21572
28043,2021,20,21312
28043,2022,15,21088
28045,2018,76,47295
28045,2019,72,47673
28045,2020,92,46117
28045,2021,83,46046
28045,2022,83,46094
28047,2018,314,206351
28047,2019,362,207859
28047,2020,421,208811
28047,2021,527,209642
28047,2022,487,211044
28049,2018,209,235867
28049,2019,175,231919
28049,2020,211,226763
28049,2021,228,222508
28049,2022,204,217730
28051,2018,10,17458
28051,2019,20,17036
28051,2020,16,16879
28051,2021,19,16476
28051,2022,17,16121
28053,2018,0,8212
28053,2019,0,8056
28053,2020,0,7735
28053,2021,10,7548
28053,2022,0,7333
28055,2018,0,1302
28055,2019,0,1324
28055,2020,0,1325
28055,2021,0,1297
28055,2022,0,1273
28057,2018,24,23434
28057,2019,17,23351
28057,2020,13,23862
28057,2021,14,23866
28057,2022,10,23903
28059,2018,152,143137
28059,2019,213,143387
28059,2020,337,143377
28059,2021,341,144438
28059,2022,342,144975
28061,2018,16,16411
28061,2019,10,16368
28061,2020,0,16352
28061,2021,23,16265
28061,2022,18,16167
28063,2018,0,7092
28063,2019,0,7022
28063,2020,0,7249
28063,2021,0,7156
28063,2022,0,7087
28065,2018,15,11189
28065,2019,12,11089
28065,2020,12,11271
28065,2021,36,11158
28065,2022,25,11088
28067,2018,83,68320
28067,2019,85,68282
28067,2020,60,67163
28067,2021,109,66839
28067,2022,87,66569
28069,2018,0,9714
28069,2019,0,9780
28069,2020,0,8956
28069,2021,0,8781
28069,2022,0,8654
28071,2018,36,53717
28071,2019,44,54239
28071,2020,25,55907
28071,2021,38,56857
28071,2022,30,57615
28073,2018,67,62744
28073,2019,59,63447
28073,2020,80,64384
28073,2021,91,65395
28073,2022,87,65783
28075,2018,68,75503
28075,2019,62,74619
28075,2020,74,72672
28075,2021,105,71871
28075,2022,80,70904
28077,2018,20,12441
28077,2019,14,12607
28077,2020,19,11982
28077,2021,27,11774
28077,2022,23,11713
28079,2018,22,22781
28079,2019,23,22830
28079,2020,23,21245
28079,2021,36,21247
28079,2022,33,21135
28081,2018,62,85396
28081,2019,70,85674
28081,2020,68,83310
28081,2021,87,83043
28081,2022,86,82959
28083,2018,44,28651
28083,2019,34,28202
28083,2020,43,28191
28083,2021,37,27398
28083,2022,35,26570
28085,2018,25,34202
28085,2019,39,34111
28085,2020,30,34822
28085,2021,42,34907
28085,2022,41,34717
28087,2018,61,58826
28087,2019,65,58621
28087,2020,70,58767
28087,2021,72,58129
28087,2022,80,57603
28089,2018,71,105651
28089,2019,66,106334
28089,2020,66,109251
28089,2021,71,109919
28089,2022,53,111113
28091,2018,27,24736
28091,2019,37,24504
28091,2020,27,24370
28091,2021,57,24271
28091,2022,39,24050
28093,2018,51,35491
28093,2019,41,35302
28093,2020,63,33778
28093,2021,49,33820
28093,2022,35,34110
28095,2018,17,35614
28095,2019,26,35291
28095,2020,27,34138
28095,2021,34,33913
28095,2022,29,33577
28097,2018,0,9986
28097,2019,11,9766
28097,2020,0,9796
28097,2021,18,9704
28097,2022,14,9530
28099,2018,26,29188
28099,2019,28,29147
28099,2020,37,28988
28099,2021,48,28863
28099,2022,48,28673
28101,2018,13,21315
28101,2019,11,20987
28101,2020,15,21255
28101,2021,18,21117
28101,2022,15,21029
28103,2018,0,10561
28103,2019,0,10425
28103,2020,0,10228
28103,2021,0,10114
28103,2022,0,9990
28105,2018,36,49248
28105,2019,28,49543
28105,2020,32,51698
28105,2021,41,51808
28105,2022,32,51427
28107,2018,18,34092
28107,2019,14,34102
28107,2020,24,33171
28107,2021,20,32919
28107,2022,30,32661
28109,2018,105,55492
28109,2019,120,55752
28109,2020,168,56198
28109,2021,167,56505
28109,2022,143,57261
28111,2018,15,11937
28111,2019,13,11998
28111,2020,16,11458
28111,2021,10,11490
28111,2022,14,11368
28113,2018,46,39371
28113,2019,47,39284
28113,2020,48,40190
28113,2021,61,39957
28113,2022,75,39644
28115,2018,26,31947
28115,2019,20,32280
28115,2020,25,31194
28115,2021,31,31336
28115,2022,32,31389
28117,2018,24,25062
28117,2019,36,25074
28117,2020,26,24962
28117,2021,33,24921
28117,2022,40,24792
28119,2018,0,7053
28119,2019,0,6808
28119,2020,0,6154
28119,2021,0,5911
28119,2022,0,5701
28121,2018,125,154277
28121,2019,156,155342
28121,2020,161,157149
28121,2021,163,158183
28121,2022,116,158979
28123,2018,21,28344
28123,2019,17,28203
28123,2020,22,27968
28123,2021,26,27650
28123,2022,22,27707
28125,2018,0,4342
28125,2019,0,4312
28125,2020,0,3769
28125,2021,0,3648
28125,2022,0,3488
28127,2018,24,26739
28127,2019,24,26803
28127,2020,32,25892
28127,2021,41,25686
28127,2022,30,25587
28129,2018,17,15967
28129,2019,0,15840
28129,2020,15,14194
28129,2021,11,14191
28129,2022,17,14092
28131,2018,17,17966
28131,2019,26,18289
28131,2020,41,18332
28131,2021,20,18589
28131,2022,18,18669
28133,2018,15,26254
28133,2019,13,25131
28133,2020,20,25853
28133,2021,25,25328
28133,2022,22,24811
28135,2018,12,14028
28135,2019,10,13931
28135,2020,0,12650
28135,2021,12,12302
28135,2022,0,12035
28137,2018,23,28345
28137,2019,17,28304
28137,2020,26,28117
28137,2021,39,28118
28137,2022,47,28296
28139,2018,18,22071
28139,2019,17,22021
28139,2020,20,21732
28139,2021,32,21614
28139,2022,20,21431
28141,2018,33,19360
28141,2019,14,19368
28141,2020,11,18843
28141,2021,0,18732
28141,2022,17,18619
28143,2018,0,9916
28143,2019,0,9602
28143,2020,0,9723
28143,2021,14,9652
28143,2022,10,9458
28145,2018,39,28536
28145,2019,40,28711
28145,2020,31,27810
28145,2021,35,28001
28145,2022,44,28125
28147,2018,13,14420
28147,2019,0,14316
28147,2020,14,13868
28147,2021,29,13804
28147,2022,17,13761
28149,2018,40,46096
28149,2019,29,45477
28149,2020,52,44544
28149,2021,33,43450
28149,2022,55,42649
28151,2018,31,45097
28151,2019,30,43973
28151,2020,45,44631
28151,2021,40,43641
28151,2022,53,42514
28153,2018,17,20289
28153,2019,15,20186
28153,2020,23,19803
28153,2021,38,19712
28153,2022,18,19681
28155,2018,11,9748
28155,2019,0,9702
28155,2020,0,9901
28155,2021,0,9981
28155,2022,11,9993
28157,2018,0,8768
28157,2019,0,8628
28157,2020,0,8524
28157,2021,10,8288
28157,2022,11,8143
28159,2018,18,18154
28159,2019,21,17993
28159,2020,12,17683
28159,2021,27,17608
28159,2022,14,17543
28161,2018,0,12376
28161,2019,17,12104
28161,2020,15,12443
28161,2021,18,12409
28161,2022,17,12364
28163,2018,32,29163
28163,2019,23,29698
28163,2020,35,26671
28163,2021,29,26432
28163,2022,13,25948
31001,2018,18,31513
31001,2019,21,31309
31001,2020,31,31177
31001,2021,30,30990
31001,2022,22,30970
31003,2018,0,6305
31003,2019,0,6317
31003,2020,0,6278
31003,2021,0,6292
31003,2022,0,6293
31005,2018,0,463
31005,2019,0,468
31005,2020,0,432
31005,2021,0,441
31005,2022,0,433
31007,2018,0,728
31007,2019,0,757
31007,2020,0,677
31007,2021,0,689
31007,2022,0,660
31009,2018,0,475
31009,2019,0,455
31009,2020,0,431
31009,2021,0,461
31009,2022,0,453
31011,2018,0,5211
31011,2019,0,5176
31011,2020,0,5359
31011,2021,0,5400
31011,2022,0,5385
31013,2018,13,10735
31013,2019,22,10786
31013,2020,11,10826
31013,2021,17,10647
31013,2022,18,10672
31015,2018,0,1946
31015,2019,0,1894
31015,2020,0,1805
31015,2021,0,1786
31015,2022,0,1741
31017,2018,0,2963
31017,2019,0,2966
31017,2020,0,2902
31017,2021,0,2912
31017,2022,0,2872
31019,2018,22,49461
31019,2019,24,49823
31019,2020,39,50195
31019,2021,50,50310
31019,2022,36,50586
31021,2018,0,6482
31021,2019,0,6494
31021,2020,0,6721
31021,2021,0,6706
31021,2022,0,6755
31023,2018,0,8022
31023,2019,0,7990
31023,2020,0,8345
31023,2021,0,8425
31023,2022,0,8427
31025,2018,11,26137
31025,2019,19,26186
31025,2020,20,26601
31025,2021,26,27071
31025,2022,17,27122
31027,2018,0,8459
31027,2019,0,8420
31027,2020,0,8372
31027,2021,0,8325
31027,2022,0,8371
31029,2018,0,3904
31029,2019,0,3901
31029,2020,0,3887
31029,2021,0,3829
31029,2022,0,3772
31031,2018,0,5801
31031,2019,0,5757
31031,2020,0,5454
31031,2021,0,5447
31031,2022,0,5464
31033,2018,0,9295
31033,2019,0,9011
31033,2020,0,9486
31033,2021,11,9502
31033,2022,10,9511
31035,2018,0,6208
31035,2019,0,6219
31035,2020,0,6105
31035,2021,0,6047
31035,2022,0,6049
31037,2018,0,10714
31037,2019,0,10677
31037,2020,0,10557
31037,2021,0,10474
31037,2022,0,10444
31039,2018,0,8913
31039,2019,0,8818
31039,2020,0,9008
31039,2021,0,8972
31039,2022,0,8929
31041,2018,12,10818
31041,2019,0,10796
31041,2020,0,10493
31041,2021,0,10476
31041,2022,13,10476
31043,2018,0,20081
31043,2019,0,20100
31043,2020,0,21552
31043,2021,0,21256
31043,2022,0,21042
31045,2018,0,8688
31045,2019,0,8557
31045,2020,0,8150
31045,2021,0,8131
31045,2022,0,8241
31047,2018,18,23726
31047,2019,15,23571
31047,2020,21,24086
31047,2021,27,23934
31047,2022,14,23884
31049,2018,0,1826
31049,2019,0,1816
31049,2020,0,1831
31049,2021,0,1857
31049,2022,0,1902
31051,2018,0,5692
31051,2019,0,5636
31051,2020,0,5582
31051,2021,0,5546
31051,2022,0,5464
31053,2018,14,36679
31053,2019,27,36444
31053,2020,22,37110
31053,2021,32,37120
31053,2022,40,36997
31055,2018,356,566523
31055,2019,380,570860
31055,2020,428,585386
31055,2021,577,585467
31055,2022,597,586327
31057,2018,0,1742
31057,2019,0,1686
31057,2020,0,1654
31057,2021,0,1630
31057,2022,0,1590
31059,2018,0,5531
31059,2019,0,5484
31059,2020,0,5572
31059,2021,0,5555
31059,2022,0,5553
31061,2018,0,2991
31061,2019,0,2945
31061,2020,0,2890
31061,2021,0,2891
31061,2022,0,2873
31063,2018,0,2598
31063,2019,0,2631
31063,2020,0,2504
31063,2021,0,2555
31063,2022,0,2633
31065,2018,0,4694
31065,2019,0,4690
31065,2020,0,4626
31065,2021,0,4611
31065,2022,0,4575
31067,2018,11,21499
31067,2019,15,21542
31067,2020,23,21653
31067,2021,16,21611
31067,2022,21,21583
31069,2018,0,1891
31069,2019,0,1822
31069,2020,0,1886
31069,2021,10,1833
31069,2022,0,1837
31071,2018,0,1969
31071,2019,0,1970
31071,2020,0,1807
31071,2021,0,1832
31071,2022,0,1801
31073,2018,0,1987
31073,2019,0,1978
31073,2020,0,1895
31073,2021,0,1819
31073,2022,0,1808
31075,2018,0,670
31075,2019,0,631
31075,2020,0,615
31075,2021,0,577
31075,2022,0,576
31077,2018,0,2357
31077,2019,0,2368
31077,2020,0,2175
31077,2021,0,2184
31077,2022,0,2227
31079,2018,34,61510
31079,2019,29,61454
31079,2020,43,62760
31079,2021,71,62092
31079,2022,79,62097
31081,2018,0,9213
31081,2019,0,9285
31081,2020,10,9404
31081,2021,0,9382
31081,2022,0,9429
31083,2018,0,3363
31083,2019,0,3372
31083,2020,0,3057
31083,2021,0,3097
31083,2022,0,3054
31085,2018,0,912
31085,2019,0,911
31085,2020,0,853
31085,2021,0,841
31085,2022,0,849
31087,2018,0,2786
31087,2019,0,2759
31087,2020,0,2622
31087,2021,0,2594
31087,2022,0,2598
31089,2018,0,10152
31089,2019,0,10084
31089,2020,0,10113
31089,2021,0,10081
31089,2022,0,10043
31091,2018,0,670
31091,2019,0,668
31091,2020,0,706
31091,2021,0,731
31091,2022,0,686
31093,2018,0,6446
31093,2019,0,6423
31093,2020,0,6484
31093,2021,0,6519
31093,2022,0,6515
31095,2018,0,7062
31095,2019,0,7020
31095,2020,0,7259
31095,2021,0,7160
31095,2022,0,7154
31097,2018,0,5105
31097,2019,0,5050
31097,2020,0,5292
31097,2021,0,5335
31097,2022,0,5287
31099,2018,0,6587
31099,2019,0,6607
31099,2020,0,6681
31099,2021,0,6662
31099,2022,0,6690
31101,2018,0,8020
31101,2019,0,8021
31101,2020,0,8325
31101,2021,0,8298
31101,2022,0,8269
31103,2018,0,794
31103,2019,0,784
31103,2020,0,759
31103,2021,0,787
31103,2022,0,787
31105,2018,0,3549
31105,2019,0,3597
31105,2020,0,3411
31105,2021,0,3405
31105,2022,0,3315
31107,2018,0,8410
31107,2019,0,8337
31107,2020,0,8396
31107,2021,0,8436
31107,2022,0,8336
31109,2018,203,316372
31109,2019,196,318403
31109,2020,231,323144
31109,2021,329,323420
31109,2022,312,324756
31111,2018,22,35182
31111,2019,22,34856
31111,2020,24,34534
31111,2021,32,34078
31111,2022,42,33685
31113,2018,0,751
31113,2019,0,750
31113,2020,0,715
31113,2021,0,684
31113,2022,0,675
31115,2018,0,620
31115,2019,0,659
31115,2020,0,603
31115,2021,0,598
31115,2022,0,599
31117,2018,0,494
31117,2019,0,493
31117,2020,0,397
31117,2021,0,382
31117,2022,0,372
31119,2018,16,35166
31119,2019,23,35059
31119,2020,20,35521
31119,2021,27,35360
31119,2022,17,35368
31121,2018,0,7774
31121,2019,0,7818
31121,2020,0,7655
31121,2021,0,7670
31121,2022,0,7721
31123,2018,0,4653
31123,2019,0,4624
31123,2020,0,4553
31123,2021,0,4573
31123,2022,0,4527
31125,2018,0,3492
31125,2019,0,3482
31125,2020,0,3390
31125,2021,0,3380
31125,2022,0,3326
31127,2018,0,6963
31127,2019,0,6943
31127,2020,10,7085
31127,2021,0,7000
31127,2022,0,7035
31129,2018,0,4190
31129,2019,0,4152
31129,2020,0,4090
31129,2021,0,4063
31129,2022,0,4041
31131,2018,14,15991
31131,2019,14,15993
31131,2020,15,15897
31131,2021,15,16008
31131,2022,13,16198
31133,2018,0,2632
31133,2019,0,2639
31133,2020,0,2536
31133,2021,0,2540
31133,2022,0,2528
31135,2018,0,2911
31135,2019,0,2884
31135,2020,0,2863
31135,2021,0,2822
31135,2022,0,2829
31137,2018,0,9003
31137,2019,0,8991
31137,2020,0,8972
31137,2021,0,8933
31137,2022,15,8988
