state_code,month,year,source,count_alldrug,count_opioid,count_heroin,count_stimulant
AK,1,2018,ED,62,13,0,0
AK,1,2018,HOSP,36,11,0,0
AK,2,2018,ED,66,0,0,0
AK,2,2018,HOSP,18,0,0,0
AK,3,2018,ED,82,24,17,0
AK,3,2018,HOSP,37,14,0,0
AK,4,2018,ED,86,25,19,11
AK,4,2018,HOSP,32,0,0,0
AK,5,2018,ED,62,18,14,0
AK,5,2018,HOSP,19,0,0,0
AK,6,2018,ED,68,18,12,0
AK,6,2018,HOSP,27,0,0,0
AK,7,2018,ED,71,23,0,0
AK,7,2018,HOSP,33,0,0,0
AK,8,2018,ED,80,27,19,0
AK,8,2018,HOSP,29,0,0,0
AK,9,2018,ED,51,12,0,0
AK,9,2018,HOSP,29,11,0,0
AK,10,2018,ED,73,33,0,0
AK,10,2018,HOSP,27,10,0,0
AK,11,2018,ED,79,23,11,0
AK,11,2018,HOSP,38,16,0,0
AK,12,2018,ED,50,16,13,0
AK,12,2018,HOSP,22,0,0,0
AK,1,2019,ED,67,20,10,0
AK,1,2019,HOSP,29,10,0,0
AK,2,2019,ED,68,29,15,0
AK,2,2019,HOSP,20,0,0,0
AK,3,2019,ED,70,27,10,0
AK,3,2019,HOSP,30,0,0,0
AK,4,2019,ED,51,17,0,0
AK,4,2019,HOSP,30,12,0,0
AK,5,2019,ED,71,28,15,0
AK,5,2019,HOSP,41,11,0,13
AK,6,2019,ED,70,24,18,0
AK,6,2019,HOSP,25,13,0,0
AK,7,2019,ED,67,22,10,0
AK,7,2019,HOSP,24,10,0,0
AK,8,2019,ED,75,19,0,0
AK,8,2019,HOSP,31,10,0,0
AK,9,2019,ED,67,19,0,0
AK,9,2019,HOSP,31,0,0,0
AK,10,2019,ED,67,16,0,0
AK,10,2019,HOSP,33,11,0,0
AK,11,2019,ED,51,15,0,0
AK,11,2019,HOSP,35,0,0,0
AK,12,2019,ED,64,19,11,0
AK,12,2019,HOSP,25,10,0,0
AK,1,2020,ED,50,19,0,0
AK,1,2020,HOSP,28,0,0,0
AK,2,2020,ED,55,13,0,0
AK,2,2020,HOSP,29,0,0,0
AK,3,2020,ED,65,25,15,0
AK,3,2020,HOSP,38,11,0,0
AK,4,2020,ED,74,40,0,0
AK,4,2020,HOSP,25,12,0,0
AK,5,2020,ED,91,36,16,11
AK,5,2020,HOSP,41,16,0,0
AK,6,2020,ED,69,28,11,0
AK,6,2020,HOSP,30,12,0,0
AK,7,2020,ED,80,39,18,0
AK,7,2020,HOSP,38,0,0,14
AK,8,2020,ED,76,30,0,0
AK,8,2020,HOSP,34,0,0,12
AK,9,2020,ED,64,24,0,0
AK,9,2020,HOSP,30,0,0,0
AK,10,2020,ED,48,19,0,0
AK,10,2020,HOSP,25,0,0,0
AK,11,2020,ED,63,23,11,0
AK,11,2020,HOSP,31,15,0,0
AK,12,2020,ED,84,34,15,0
AK,12,2020,HOSP,19,0,0,0
AK,1,2021,ED,59,23,10,0
AK,1,2021,HOSP,28,0,0,0
AK,2,2021,ED,56,21,0,0
AK,2,2021,HOSP,32,12,0,0
AK,3,2021,ED,86,44,26,0
AK,3,2021,HOSP,33,13,0,10
AK,4,2021,ED,88,54,34,0
AK,4,2021,HOSP,31,10,0,0
AK,5,2021,ED,125,77,45,0
AK,5,2021,HOSP,41,14,0,0
AK,6,2021,ED,67,33,17,0
AK,6,2021,HOSP,27,13,0,0
AK,7,2021,ED,87,44,19,0
AK,7,2021,HOSP,35,13,0,0
AK,8,2021,ED,70,28,11,0
AK,8,2021,HOSP,24,10,0,0
AK,9,2021,ED,54,25,14,0
AK,9,2021,HOSP,23,0,0,0
AK,10,2021,ED,77,40,18,0
AK,10,2021,HOSP,38,16,0,0
AK,11,2021,ED,77,38,11,0
AK,11,2021,HOSP,34,12,0,0
AK,12,2021,ED,91,58,30,0
AK,12,2021,HOSP,27,0,0,0
AK,1,2022,ED,67,32,10,0
AK,1,2022,HOSP,15,0,0,0
AK,2,2022,ED,51,19,0,0
AK,2,2022,HOSP,31,0,0,0
AK,3,2022,ED,65,37,17,0
AK,3,2022,HOSP,34,0,0,0
AK,4,2022,ED,76,32,14,0
AK,4,2022,HOSP,37,12,0,0
AK,5,2022,ED,66,26,0,0
AK,5,2022,HOSP,40,22,0,0
AK,6,2022,ED,78,40,18,0
AK,6,2022,HOSP,31,11,0,0
AK,7,2022,ED,83,31,0,0
AK,7,2022,HOSP,43,13,0,12
AK,8,2022,ED,106,39,16,0
AK,8,2022,HOSP,26,11,0,0
AK,9,2022,ED,94,40,13,0
AK,9,2022,HOSP,27,13,0,0
AK,10,2022,ED,83,38,0,0
AK,10,2022,HOSP,34,11,0,10
AK,11,2022,ED,76,24,0,0
AK,11,2022,HOSP,30,0,0,0
AK,12,2022,ED,59,23,0,0
AK,12,2022,HOSP,32,14,0,0
CA,1,2018,ED,3346,769,395,348
CA,2,2018,ED,3181,854,452,392
CA,3,2018,ED,3464,917,485,438
CA,4,2018,ED,3460,876,444,403
CA,5,2018,ED,3446,893,452,430
CA,6,2018,ED,3339,951,497,394
CA,7,2018,ED,3639,981,534,493
CA,8,2018,ED,3662,1114,597,449
CA,9,2018,ED,3409,986,501,414
CA,10,2018,ED,3414,968,479,404
CA,11,2018,ED,3100,868,421,315
CA,12,2018,ED,3255,912,434,351
CA,1,2019,ED,3073,829,397,338
CA,2,2019,ED,2985,784,356,364
CA,3,2019,ED,3358,897,386,406
CA,4,2019,ED,3319,995,440,403
CA,5,2019,ED,3620,1097,478,409
CA,6,2019,ED,3605,1207,537,458
CA,7,2019,ED,3823,1228,492,524
CA,8,2019,ED,3796,1275,488,458
CA,9,2019,ED,3779,1257,462,482
CA,10,2019,ED,3775,1218,419,504
CA,11,2019,ED,3445,1131,382,479
CA,12,2019,ED,3775,1232,399,528
CA,1,2020,ED,3887,1349,406,496
CA,2,2020,ED,3788,1374,367,428
CA,3,2020,ED,3647,1407,403,479
CA,4,2020,ED,3236,1404,388,444
CA,5,2020,ED,3763,1535,417,499
CA,6,2020,ED,3694,1489,383,466
CA,7,2020,ED,4022,1688,408,495
CA,8,2020,ED,4216,1750,403,541
CA,9,2020,ED,4132,1746,405,501
CA,10,2020,ED,4008,1693,371,506
CA,11,2020,ED,3710,1507,304,480
CA,12,2020,ED,3449,1561,259,399
CA,1,2021,ED,3741,1665,279,431
CA,2,2021,ED,3793,1641,279,434
CA,3,2021,ED,4331,1896,357,522
CA,4,2021,ED,4457,1944,336,522
CA,5,2021,ED,4639,2039,294,576
CA,6,2021,ED,4519,1969,279,552
CA,7,2021,ED,4607,2102,330,503
CA,8,2021,ED,4820,2274,318,543
CA,9,2021,ED,4341,2009,257,482
CA,10,2021,ED,4114,1977,261,492
CA,11,2021,ED,4042,1947,209,453
CA,12,2021,ED,3919,1927,186,406
CA,1,2022,ED,3824,1931,219,402
CA,2,2022,ED,3696,1793,173,402
CA,3,2022,ED,4208,2002,181,472
CA,4,2022,ED,3935,1840,146,449
CA,5,2022,ED,4132,1923,124,484
CA,6,2022,ED,4103,2030,132,441
CA,7,2022,ED,4216,2151,132,470
CA,8,2022,ED,4378,2209,121,453
CA,9,2022,ED,4130,2107,112,419
CA,10,2022,ED,4135,2152,91,295
CA,11,2022,ED,3588,1847,73,222
CA,12,2022,ED,3630,1879,91,197
CO,1,2018,ED,576,152,77,21
CO,1,2018,HOSP,227,85,14,30
CO,2,2018,ED,468,123,47,31
CO,2,2018,HOSP,175,62,0,23
CO,3,2018,ED,554,157,76,37
CO,3,2018,HOSP,219,76,14,49
CO,4,2018,ED,544,147,68,37
CO,4,2018,HOSP,219,71,16,45
CO,5,2018,ED,532,133,57,38
CO,5,2018,HOSP,224,73,21,44
CO,6,2018,ED,584,169,74,40
CO,6,2018,HOSP,209,71,22,34
CO,7,2018,ED,645,169,92,51
CO,7,2018,HOSP,229,70,15,48
CO,8,2018,ED,599,147,70,31
CO,8,2018,HOSP,217,69,13,40
CO,9,2018,ED,644,172,88,45
CO,9,2018,HOSP,215,79,23,46
CO,10,2018,ED,588,142,70,30
CO,10,2018,HOSP,229,72,18,50
CO,11,2018,ED,575,150,74,30
CO,11,2018,HOSP,201,58,0,39
CO,12,2018,ED,564,147,75,40
CO,12,2018,HOSP,214,71,13,49
CO,1,2019,ED,533,119,49,24
CO,1,2019,HOSP,232,72,14,49
CO,2,2019,ED,498,117,53,23
CO,2,2019,HOSP,251,64,16,64
CO,3,2019,ED,543,137,58,39
CO,3,2019,HOSP,220,68,14,48
CO,4,2019,ED,635,168,58,41
CO,4,2019,HOSP,251,89,15,50
CO,5,2019,ED,609,141,52,44
CO,5,2019,HOSP,244,76,19,54
CO,6,2019,ED,624,173,76,25
CO,6,2019,HOSP,238,69,13,46
CO,7,2019,ED,576,178,72,34
CO,7,2019,HOSP,241,62,13,53
CO,8,2019,ED,513,131,59,32
CO,8,2019,HOSP,205,61,14,53
CO,9,2019,ED,452,115,43,26
CO,9,2019,HOSP,182,56,13,41
CO,10,2019,ED,617,179,65,32
CO,10,2019,HOSP,231,76,18,49
CO,11,2019,ED,565,180,68,40
CO,11,2019,HOSP,195,65,25,45
CO,12,2019,ED,567,176,56,39
CO,12,2019,HOSP,235,85,21,54
CO,1,2020,ED,425,126,33,18
CO,1,2020,HOSP,170,71,11,38
CO,2,2020,ED,407,118,25,24
CO,2,2020,HOSP,171,65,16,25
CO,3,2020,ED,398,130,39,21
CO,3,2020,HOSP,170,60,15,31
CO,4,2020,ED,471,197,69,29
CO,4,2020,HOSP,178,69,13,42
CO,5,2020,ED,609,259,65,40
CO,5,2020,HOSP,234,89,18,48
CO,6,2020,ED,570,217,58,26
CO,6,2020,HOSP,224,100,22,51
CO,7,2020,ED,717,295,83,29
CO,7,2020,HOSP,230,92,12,53
CO,8,2020,ED,654,247,60,35
CO,8,2020,HOSP,241,90,12,47
CO,9,2020,ED,682,299,64,22
CO,9,2020,HOSP,224,83,0,41
CO,10,2020,ED,571,189,46,41
CO,10,2020,HOSP,228,76,16,41
CO,11,2020,ED,569,218,48,39
CO,11,2020,HOSP,230,88,19,37
CO,12,2020,ED,592,225,61,32
CO,12,2020,HOSP,216,65,11,41
CO,1,2021,ED,585,198,44,32
CO,1,2021,HOSP,241,96,13,44
CO,2,2021,ED,569,221,48,31
CO,2,2021,HOSP,204,75,12,44
CO,3,2021,ED,653,289,68,31
CO,3,2021,HOSP,229,96,15,54
CO,4,2021,ED,726,297,62,46
CO,4,2021,HOSP,204,75,11,54
CO,5,2021,ED,678,272,49,35
CO,5,2021,HOSP,234,93,11,56
CO,6,2021,ED,701,310,55,38
CO,6,2021,HOSP,228,94,12,52
CO,7,2021,ED,722,360,54,25
CO,7,2021,HOSP,202,77,0,43
CO,8,2021,ED,811,353,46,30
CO,8,2021,HOSP,221,97,11,36
CO,9,2021,ED,729,311,35,33
CO,9,2021,HOSP,202,87,0,45
CO,10,2021,ED,592,254,25,30
CO,10,2021,HOSP,178,53,0,42
CO,11,2021,ED,654,305,39,22
CO,11,2021,HOSP,193,64,0,41
CO,12,2021,ED,653,307,31,28
CO,12,2021,HOSP,208,72,0,37
CO,1,2022,ED,586,271,31,29
CO,1,2022,HOSP,178,82,0,24
CO,2,2022,ED,517,231,20,22
CO,2,2022,HOSP,157,61,0,21
CO,3,2022,ED,604,251,10,26
CO,3,2022,HOSP,176,74,0,35
CO,4,2022,ED,562,222,13,28
CO,4,2022,HOSP,164,61,0,26
CO,5,2022,ED,593,250,12,29
CO,5,2022,HOSP,174,75,0,37
CO,6,2022,ED,602,246,20,37
CO,6,2022,HOSP,175,74,0,31
CO,7,2022,ED,620,261,0,29
CO,7,2022,HOSP,172,70,0,34
CO,8,2022,ED,696,304,19,32
CO,8,2022,HOSP,183,75,0,33
CO,9,2022,ED,545,244,0,32
CO,9,2022,HOSP,170,62,0,34
CO,10,2022,ED,629,232,0,33
CO,10,2022,HOSP,179,62,0,30
CO,11,2022,ED,617,253,0,27
CO,11,2022,HOSP,201,86,0,38
CO,12,2022,ED,636,255,0,26
CO,12,2022,HOSP,178,71,0,31
DE,1,2018,HOSP,59,31,17,10
DE,2,2018,HOSP,66,36,12,10
DE,3,2018,HOSP,53,17,0,10
DE,4,2018,HOSP,64,28,13,14
DE,5,2018,HOSP,69,43,18,0
DE,6,2018,HOSP,79,32,13,14
DE,7,2018,HOSP,57,27,13,13
DE,8,2018,HOSP,80,46,22,17
DE,9,2018,HOSP,67,38,16,16
DE,10,2018,HOSP,73,42,18,0
DE,11,2018,HOSP,55,29,14,0
DE,12,2018,HOSP,58,28,12,10
DE,1,2019,HOSP,56,24,11,0
DE,2,2019,HOSP,36,17,0,0
DE,3,2019,HOSP,65,33,13,13
DE,4,2019,HOSP,79,36,18,17
DE,5,2019,HOSP,63,32,13,13
DE,6,2019,HOSP,56,22,0,10
DE,7,2019,HOSP,69,37,18,10
DE,8,2019,HOSP,71,37,15,11
DE,9,2019,HOSP,62,28,16,0
DE,10,2019,HOSP,68,37,0,12
DE,11,2019,HOSP,47,21,10,0
DE,12,2019,HOSP,62,30,14,0
DE,1,2020,HOSP,58,37,15,0
DE,2,2020,HOSP,48,23,0,0
DE,3,2020,HOSP,64,34,16,0
DE,4,2020,HOSP,56,23,0,10
DE,5,2020,HOSP,58,28,13,10
DE,6,2020,HOSP,54,26,0,0
DE,7,2020,HOSP,64,28,0,0
DE,8,2020,HOSP,62,26,11,0
DE,9,2020,HOSP,63,32,0,12
DE,10,2020,HOSP,48,26,0,0
DE,11,2020,HOSP,49,26,0,0
DE,12,2020,HOSP,50,29,0,0
DE,1,2021,HOSP,44,18,0,0
DE,2,2021,HOSP,52,19,0,12
DE,3,2021,HOSP,61,33,0,0
DE,4,2021,HOSP,77,38,13,15
DE,5,2021,HOSP,72,34,11,15
DE,6,2021,HOSP,77,40,0,16
DE,7,2021,HOSP,64,34,0,10
DE,8,2021,HOSP,85,36,0,13
DE,9,2021,HOSP,58,26,0,12
DE,10,2021,HOSP,65,33,0,13
DE,11,2021,HOSP,54,28,0,13
DE,12,2021,HOSP,50,27,0,10
DE,1,2022,HOSP,49,25,0,0
DE,2,2022,HOSP,53,27,0,10
DE,3,2022,HOSP,63,33,0,11
DE,4,2022,HOSP,61,38,0,0
DE,5,2022,HOSP,59,31,0,12
DE,6,2022,HOSP,61,32,0,18
DE,7,2022,HOSP,56,28,0,12
DE,8,2022,HOSP,59,35,0,14
DE,9,2022,HOSP,58,32,0,15
DE,10,2022,HOSP,58,32,0,11
DE,11,2022,HOSP,54,27,0,12
DE,12,2022,HOSP,29,19,0,0
GA,1,2018,ED,801,197,71,72
GA,1,2018,HOSP,471,168,19,94
GA,2,2018,ED,785,220,97,67
GA,2,2018,HOSP,457,168,26,100
GA,3,2018,ED,903,265,134,83
GA,3,2018,HOSP,590,182,24,142
GA,4,2018,ED,858,230,100,57
GA,4,2018,HOSP,576,171,26,137
GA,5,2018,ED,916,223,86,65
GA,5,2018,HOSP,602,187,23,128
GA,6,2018,ED,807,224,105,69
GA,6,2018,HOSP,541,182,33,118
GA,7,2018,ED,922,247,107,79
GA,7,2018,HOSP,586,158,28,162
GA,8,2018,ED,868,193,87,76
GA,8,2018,HOSP,587,176,32,148
GA,9,2018,ED,874,213,95,75
GA,9,2018,HOSP,510,165,18,125
GA,10,2018,ED,887,210,89,75
GA,10,2018,HOSP,533,162,26,144
GA,11,2018,ED,786,189,66,59
GA,11,2018,HOSP,491,162,24,123
GA,12,2018,ED,836,189,74,78
GA,12,2018,HOSP,511,169,18,109
GA,1,2019,ED,838,172,67,63
GA,1,2019,HOSP,526,166,23,144
GA,2,2019,ED,815,155,65,62
GA,2,2019,HOSP,516,154,24,123
GA,3,2019,ED,846,199,81,59
GA,3,2019,HOSP,528,160,21,138
GA,4,2019,ED,823,210,83,69
GA,4,2019,HOSP,542,185,30,133
GA,5,2019,ED,929,217,91,78
GA,5,2019,HOSP,540,168,25,131
GA,6,2019,ED,889,212,102,65
GA,6,2019,HOSP,557,170,35,134
GA,7,2019,ED,915,250,105,80
GA,7,2019,HOSP,548,158,24,140
GA,8,2019,ED,968,267,124,81
GA,8,2019,HOSP,566,171,34,146
GA,9,2019,ED,949,251,111,82
GA,9,2019,HOSP,536,161,28,127
GA,10,2019,ED,952,274,131,78
GA,10,2019,HOSP,522,130,30,130
GA,11,2019,ED,822,226,87,57
GA,11,2019,HOSP,499,146,34,149
GA,12,2019,ED,861,244,111,72
GA,12,2019,HOSP,493,142,15,120
GA,1,2020,ED,869,253,100,63
GA,1,2020,HOSP,521,154,27,120
GA,2,2020,ED,826,231,95,83
GA,2,2020,HOSP,490,151,24,124
GA,3,2020,ED,864,282,133,62
GA,3,2020,HOSP,519,172,33,144
GA,4,2020,ED,859,385,171,51
GA,4,2020,HOSP,351,127,30,95
GA,5,2020,ED,981,373,176,79
GA,5,2020,HOSP,532,180,39,148
GA,6,2020,ED,976,392,165,56
GA,6,2020,HOSP,509,164,24,128
GA,7,2020,ED,1016,385,155,72
GA,7,2020,HOSP,488,155,40,132
GA,8,2020,ED,1077,377,146,67
GA,8,2020,HOSP,486,174,26,130
GA,9,2020,ED,974,335,125,89
GA,9,2020,HOSP,441,151,21,103
GA,10,2020,ED,1046,330,155,85
GA,10,2020,HOSP,474,155,38,105
GA,11,2020,ED,978,309,134,76
GA,11,2020,HOSP,430,120,29,127
GA,12,2020,ED,1003,349,164,54
GA,12,2020,HOSP,463,142,29,121
GA,1,2021,ED,973,355,149,75
GA,1,2021,HOSP,412,130,40,110
GA,2,2021,ED,968,354,165,72
GA,2,2021,HOSP,457,126,38,141
GA,3,2021,ED,1244,465,205,96
GA,3,2021,HOSP,536,184,42,148
GA,4,2021,ED,1153,418,158,67
GA,4,2021,HOSP,589,188,45,192
GA,5,2021,ED,1247,470,174,78
GA,5,2021,HOSP,565,173,30,167
GA,6,2021,ED,1134,394,152,71
GA,6,2021,HOSP,519,149,33,180
GA,7,2021,ED,1143,383,158,90
GA,7,2021,HOSP,521,151,41,154
GA,8,2021,ED,1027,362,148,62
GA,8,2021,HOSP,417,120,29,115
GA,9,2021,ED,1049,398,155,68
GA,9,2021,HOSP,420,144,31,102
GA,10,2021,ED,1123,413,165,72
GA,10,2021,HOSP,488,140,40,155
GA,11,2021,ED,1065,346,122,68
GA,11,2021,HOSP,499,163,38,143
GA,12,2021,ED,1150,442,171,62
GA,12,2021,HOSP,472,152,45,134
GA,1,2022,ED,1012,347,120,64
GA,1,2022,HOSP,451,135,30,130
GA,2,2022,ED,923,315,117,62
GA,2,2022,HOSP,466,142,38,136
GA,3,2022,ED,1201,382,140,90
GA,3,2022,HOSP,525,145,28,166
GA,4,2022,ED,1184,386,112,81
GA,4,2022,HOSP,605,173,29,167
GA,5,2022,ED,1303,400,104,89
GA,5,2022,HOSP,572,175,40,155
GA,6,2022,ED,1152,403,114,85
GA,6,2022,HOSP,531,153,33,144
GA,7,2022,ED,1133,344,92,74
GA,7,2022,HOSP,455,131,20,145
GA,8,2022,ED,1134,353,92,87
GA,8,2022,HOSP,511,153,27,147
GA,9,2022,ED,1125,335,95,84
GA,9,2022,HOSP,465,130,17,138
GA,10,2022,ED,1079,333,81,66
GA,10,2022,HOSP,489,113,24,115
GA,11,2022,ED,1065,319,77,59
GA,11,2022,HOSP,465,122,22,117
GA,12,2022,ED,1065,332,87,52
GA,12,2022,HOSP,455,133,16,96
HI,1,2018,ED,90,15,0,0
HI,1,2018,HOSP,34,16,0,0
HI,2,2018,ED,76,12,0,0
HI,2,2018,HOSP,33,0,0,11
HI,3,2018,ED,80,18,0,0
HI,3,2018,HOSP,35,11,0,12
HI,4,2018,ED,89,13,0,0
HI,4,2018,HOSP,52,14,0,14
HI,5,2018,ED,99,15,0,0
HI,5,2018,HOSP,52,18,0,13
HI,6,2018,ED,106,20,0,0
HI,6,2018,HOSP,35,0,0,12
HI,7,2018,ED,99,22,0,0
HI,7,2018,HOSP,32,0,0,0
HI,8,2018,ED,87,17,0,0
HI,8,2018,HOSP,37,0,0,11
HI,9,2018,ED,90,17,0,13
HI,9,2018,HOSP,27,0,0,0
HI,10,2018,ED,97,17,0,0
HI,10,2018,HOSP,32,0,0,0
HI,11,2018,ED,85,16,0,0
HI,11,2018,HOSP,32,10,0,0
HI,12,2018,ED,89,19,0,0
HI,12,2018,HOSP,33,11,0,11
HI,1,2019,ED,86,16,0,0
HI,1,2019,HOSP,29,0,0,0
HI,2,2019,ED,96,19,0,0
HI,2,2019,HOSP,32,0,0,0
HI,3,2019,ED,95,12,0,0
HI,3,2019,HOSP,44,13,0,10
HI,4,2019,ED,87,0,0,0
HI,4,2019,HOSP,31,0,0,0
HI,5,2019,ED,100,12,0,11
HI,5,2019,HOSP,25,0,0,0
HI,6,2019,ED,83,17,0,11
HI,6,2019,HOSP,34,0,0,14
HI,7,2019,ED,99,0,0,11
HI,7,2019,HOSP,33,0,0,15
HI,8,2019,ED,102,15,0,13
HI,8,2019,HOSP,33,0,0,0
HI,9,2019,ED,83,18,0,13
HI,9,2019,HOSP,46,10,0,19
HI,10,2019,ED,91,17,0,10
HI,10,2019,HOSP,48,10,0,17
HI,11,2019,ED,97,17,0,13
HI,11,2019,HOSP,47,10,0,18
HI,12,2019,ED,85,13,0,0
HI,12,2019,HOSP,34,0,0,15
HI,1,2020,ED,80,18,0,0
HI,1,2020,HOSP,39,0,0,11
HI,2,2020,ED,70,16,0,0
HI,2,2020,HOSP,28,0,0,11
HI,3,2020,ED,75,13,0,0
HI,3,2020,HOSP,37,0,0,13
HI,4,2020,ED,57,11,0,0
HI,4,2020,HOSP,36,0,0,18
HI,5,2020,ED,67,14,0,0
HI,5,2020,HOSP,54,10,0,27
HI,6,2020,ED,61,11,0,0
HI,6,2020,HOSP,77,12,0,45
HI,7,2020,ED,69,10,0,0
HI,7,2020,HOSP,49,0,0,18
HI,8,2020,ED,60,18,0,0
HI,8,2020,HOSP,33,10,0,10
HI,9,2020,ED,62,22,0,12
HI,9,2020,HOSP,47,0,0,20
HI,10,2020,ED,63,0,0,0
HI,10,2020,HOSP,50,13,0,23
HI,11,2020,ED,66,16,0,0
HI,11,2020,HOSP,42,0,0,21
HI,12,2020,ED,67,13,0,0
HI,12,2020,HOSP,38,0,0,18
HI,1,2021,ED,64,12,0,0
HI,1,2021,HOSP,47,0,0,24
HI,2,2021,ED,58,11,0,0
HI,2,2021,HOSP,43,11,0,15
HI,3,2021,ED,57,16,0,0
HI,3,2021,HOSP,46,0,0,27
HI,4,2021,ED,79,13,0,0
HI,4,2021,HOSP,50,15,0,22
HI,5,2021,ED,86,17,0,12
HI,5,2021,HOSP,49,0,0,22
HI,6,2021,ED,68,12,0,0
HI,6,2021,HOSP,40,0,0,19
HI,7,2021,ED,89,13,0,0
HI,7,2021,HOSP,49,0,0,18
HI,8,2021,ED,92,28,10,10
HI,8,2021,HOSP,41,10,0,18
HI,9,2021,ED,71,0,0,0
HI,9,2021,HOSP,41,13,0,0
HI,10,2021,ED,68,20,0,0
HI,10,2021,HOSP,40,0,0,15
HI,11,2021,ED,71,19,0,0
HI,11,2021,HOSP,33,10,0,12
HI,12,2021,ED,72,22,0,0
HI,12,2021,HOSP,39,0,0,14
HI,1,2022,ED,73,17,0,0
HI,1,2022,HOSP,28,0,0,11
HI,2,2022,ED,68,17,0,0
HI,2,2022,HOSP,38,0,0,15
HI,3,2022,ED,92,18,0,0
HI,3,2022,HOSP,31,0,0,0
HI,4,2022,ED,74,21,0,0
HI,4,2022,HOSP,41,13,0,10
HI,5,2022,ED,70,12,0,0
HI,5,2022,HOSP,27,0,0,12
HI,6,2022,ED,78,17,0,0
HI,6,2022,HOSP,33,0,0,12
HI,7,2022,ED,71,15,0,0
HI,7,2022,HOSP,36,12,0,15
HI,8,2022,ED,68,13,0,0
HI,8,2022,HOSP,43,12,0,12
HI,9,2022,ED,70,22,0,0
HI,9,2022,HOSP,35,0,0,11
HI,10,2022,ED,97,26,10,0
HI,10,2022,HOSP,33,0,0,0
HI,11,2022,ED,75,30,0,0
HI,11,2022,HOSP,29,0,0,0
HI,12,2022,ED,83,28,0,0
HI,12,2022,HOSP,37,0,0,14
IA,1,2018,ED,281,53,26,15
IA,2,2018,ED,222,37,16,17
IA,3,2018,ED,265,57,30,23
IA,4,2018,ED,267,45,19,17
IA,5,2018,ED,305,54,26,22
IA,6,2018,ED,265,45,19,19
IA,7,2018,ED,305,48,22,19
IA,8,2018,ED,290,45,21,24
IA,9,2018,ED,295,48,22,16
IA,10,2018,ED,314,62,27,23
IA,11,2018,ED,266,49,21,16
IA,12,2018,ED,277,48,20,18
IA,1,2019,ED,231,37,18,14
IA,2,2019,ED,251,36,15,13
IA,3,2019,ED,285,44,21,26
IA,4,2019,ED,288,50,21,24
IA,5,2019,ED,286,51,17,26
IA,6,2019,ED,300,59,26,22
IA,7,2019,ED,278,58,31,16
IA,8,2019,ED,284,57,31,21
IA,9,2019,ED,301,60,28,18
IA,10,2019,ED,268,49,26,19
IA,11,2019,ED,275,56,36,20
IA,12,2019,ED,257,46,23,14
IA,1,2020,ED,268,38,19,18
IA,2,2020,ED,275,49,18,23
IA,3,2020,ED,258,55,28,17
IA,4,2020,ED,199,45,21,16
IA,5,2020,ED,284,76,39,18
IA,6,2020,ED,319,78,38,14
IA,7,2020,ED,273,60,31,12
IA,8,2020,ED,344,73,32,32
IA,9,2020,ED,275,52,24,23
IA,10,2020,ED,282,69,31,18
IA,11,2020,ED,265,56,22,19
IA,12,2020,ED,224,44,20,13
IA,1,2021,ED,252,53,24,24
IA,2,2021,ED,236,53,20,12
IA,3,2021,ED,282,60,21,20
IA,4,2021,ED,307,73,23,17
IA,5,2021,ED,320,56,16,22
IA,6,2021,ED,292,72,29,16
IA,7,2021,ED,311,74,25,11
IA,8,2021,ED,293,60,21,18
IA,9,2021,ED,303,72,26,16
IA,10,2021,ED,307,60,16,26
IA,11,2021,ED,287,56,22,18
IA,12,2021,ED,267,73,24,13
IA,1,2022,ED,260,57,16,11
IA,2,2022,ED,252,52,19,17
IA,3,2022,ED,283,59,21,16
IA,4,2022,ED,266,47,16,22
IA,5,2022,ED,298,63,16,18
IA,6,2022,ED,283,55,15,23
IA,7,2022,ED,302,59,21,23
IA,8,2022,ED,298,70,25,19
IA,9,2022,ED,280,57,18,19
IA,10,2022,ED,293,58,25,13
IA,11,2022,ED,286,54,25,11
IA,12,2022,ED,239,49,13,17
IL,1,2018,ED,1469,710,556,78
IL,1,2018,HOSP,531,200,99,72
IL,2,2018,ED,1420,782,624,73
IL,2,2018,HOSP,489,211,112,70
IL,3,2018,ED,1620,860,703,87
IL,3,2018,HOSP,583,203,107,108
IL,4,2018,ED,1477,709,566,81
IL,4,2018,HOSP,651,230,113,88
IL,5,2018,ED,1778,940,751,100
IL,5,2018,HOSP,580,222,122,95
IL,6,2018,ED,1537,819,669,61
IL,6,2018,HOSP,592,229,113,90
IL,7,2018,ED,1561,836,642,86
IL,7,2018,HOSP,577,224,116,95
IL,8,2018,ED,1711,964,782,85
IL,8,2018,HOSP,592,252,128,105
IL,9,2018,ED,1675,913,728,81
IL,9,2018,HOSP,582,241,116,109
IL,10,2018,ED,1820,1057,788,90
IL,10,2018,HOSP,578,212,139,81
IL,11,2018,ED,1534,826,585,71
IL,11,2018,HOSP,504,203,103,96
IL,12,2018,ED,1529,820,585,70
IL,12,2018,HOSP,545,194,98,74
IL,1,2019,ED,1340,679,470,69
IL,1,2019,HOSP,528,206,102,99
IL,2,2019,ED,1336,715,488,67
IL,2,2019,HOSP,514,203,94,88
IL,3,2019,ED,1540,788,568,76
IL,3,2019,HOSP,553,201,112,115
IL,4,2019,ED,1537,857,584,77
IL,4,2019,HOSP,523,197,105,101
IL,5,2019,ED,1814,1002,695,96
